EJS_SiteCode	EJS_UniqueFieldID	YrVisit	GridRef_OSGB36	X	Y
S42	S42_F7	2005_Visit1	NJ01082442	301080	824420
S42	S42_F7	2005_Visit1	NJ01062462	301060	824620
S42	S42_F7	2005_Visit1	NJ00902446	300900	824460
S42	S42_F8	2005_Visit1	NJ00872474	300870	824740
S42	S42_F8	2005_Visit1	NN71599821	271590	798210
S42	S42_F8	2005_Visit1	NN71639816	271630	798160
S42	S42_F8	2005_Visit2	NN71849853	271840	798530
S42	S42_F9	2005_Visit2	NN71849855	271840	798550
S10	S10_F2	2005_Visit3	NN71959879	271950	798790
S10	S10_F2	2005_Visit3	NN71779826	271770	798260
S10	S10_F5	2005_Visit1	NN71759826	271750	798260
S10	S10_F5	2005_Visit1	NN71679887	271670	798870
S10	S10_F5	2005_Visit1	NN71699886	271690	798860
S10	S10_F7	2005_Visit2	NN71709887	271700	798870
S10	S10_F7	2005_Visit2	NN71969847	271960	798470
S10	S10_F9	2005_Visit1	NN71949823	271940	798230
S10	S10_F9	2005_Visit1	NN63657384	263650	773840
S10	S10_F9	2005_Visit1	NN63637361	263630	773610
S10	S10_F1	2000_Visit1	NN63947311	263940	773110
S10	S10_F1	2000_Visit1	NN63617415	263610	774150
S46	S46_F1	2005_Visit1	NN64077284	264070	772840
S46	S46_F1	2005_Visit1	NN64107266	264100	772660
S46	S46_F1	2005_Visit1	NN64127279	264120	772790
S46	S46_F1	2005_Visit1	NN64287273	264280	772730
S46	S46_F1	2005_Visit1	NN63297458	263290	774580
S46	S46_F1	2005_Visit2	NN64317279	264310	772790
S46	S46_F1	2005_Visit2	NN63767390	263760	773900
S46	S46_F1	2005_Visit2	NN64357270	264350	772700
S46	S46_F1	2005_Visit2	NN64247340	264240	773400
S46	S46_F1	2005_Visit2	NN64177296	264170	772960
S46	S46_F1	2005_Visit2	NN64167294	264160	772940
S46	S46_F1	2005_Visit2	NN64057346	264050	773460
S46	S46_F1	2005_Visit3	NN63937361	263930	773610
S46	S46_F1	2005_Visit3	NN63417458	263410	774580
S46	S46_F1	2005_Visit3	NN64167295	264160	772950
S46	S46_F1	2005_Visit3	NN64177294	264170	772940
S46	S46_F1	2005_Visit3	NN63927340	263920	773400
S46	S46_F1	2005_Visit3	NN64227338	264220	773380
S46	S46_F1	2005_Visit3	NN64197294	264190	772940
S46	S46_F1	2005_Visit3	NN64247338	264240	773380
S46	S46_F1	2005_Visit3	NH85750675	285750	806750
S46	S46_F1	2005_Visit3	NH85910674	285910	806740
S46	S46_F1	2005_Visit3	NH86350695	286350	806950
S46	S46_F1	2005_Visit3	NH86390698	286390	806980
S18	S18_F1	2005_Visit1	NH85310656	285310	806560
S18	S18_F1	2005_Visit1	NH85150654	285150	806540
S18	S18_F1	2005_Visit2	NH86020687	286020	806870
S18	S18_F1	2005_Visit2	NJ07033098	307030	830980
S18	S18_F2	2005_Visit1	NJ07143089	307140	830890
S18	S18_F2	2005_Visit2	NJ07343085	307340	830850
S18	S18_F5	2005_Visit2	NJ07503139	307500	831390
S35	S35_F1	2005_Visit1	NJ07513139	307510	831390
S35	S35_F1	2005_Visit1	NJ07373126	307370	831260
S35	S35_F1	2005_Visit2	NJ07203148	307200	831480
S35	S35_F3	2005_Visit2	NJ07253143	307250	831430
S35	S35_F3	2005_Visit2	NJ07203149	307200	831490
S35	S35_F3	2005_Visit2	NJ07323148	307320	831480
S35	S35_F4	2005_Visit1	NJ07133156	307130	831560
S35	S35_F4	2005_Visit1	NJ07023162	307020	831620
S35	S35_F4	2005_Visit2	NJ07133157	307130	831570
S35	S35_F4	2005_Visit2	NJ07203171	307200	831710
S35	S35_F5	2005_Visit2	NJ07213171	307210	831710
S35	S35_F5	2005_Visit2	NJ07283181	307280	831810
S35	S35_F5	2005_Visit2	NJ07313168	307310	831680
S35	S35_F6	2005_Visit1	NJ07313172	307310	831720
S35	S35_F6	2005_Visit1	NJ07173172	307170	831720
S35	S35_F6	2005_Visit1	NJ07293168	307290	831680
S35	S35_F6	2005_Visit2	NJ07683135	307680	831350
S35	S35_F6	2005_Visit2	NJ07673131	307670	831310
S35	S35_F6	2005_Visit2	NJ07673129	307670	831290
S35	S35_F6	2005_Visit2	NJ07673129	307670	831290
S35	S35_F7	2005_Visit1	NJ07553118	307550	831180
S35	S35_F7	2005_Visit2	NJ07663107	307660	831070
S35	S35_F7	2005_Visit2	NN73479993	273470	799930
S35	S35_F7	2005_Visit2	NH75090033	275090	800330
S35	S35_F8	2005_Visit1	NN73269986	273260	799860
S35	S35_F8	2005_Visit2	NH73610008	273610	800080
S14	S14_F1	2005_Visit1	NH74680024	274680	800240
S14	S14_F1	2005_Visit1	NH75100036	275100	800360
S14	S14_F1	2005_Visit1	NH75150033	275150	800330
S14	S14_F1	2005_Visit1	NN73719999	273710	799990
S14	S14_F1	2005_Visit1	NN73609996	273600	799960
S14	S14_F1	2005_Visit1	NH73670008	273670	800080
S14	S14_F1	2005_Visit1	NN73589996	273580	799960
S14	S14_F1	2005_Visit2	NH73640011	273640	800110
S14	S14_F1	2005_Visit2	NH75160037	275160	800370
S14	S14_F1	2005_Visit2	NH74420018	274420	800180
S14	S14_F1	2005_Visit2	NH75170034	275170	800340
S14	S14_F1	2005_Visit2	NH74360018	274360	800180
S14	S14_F1	2005_Visit3	NH75140037	275140	800370
S14	S14_F1	2005_Visit3	NN75259956	275250	799560
S14	S14_F1	2005_Visit3	NN75499944	275490	799440
S14	S14_F1	2005_Visit3	NN75529945	275520	799450
S14	S14_F1	2005_Visit3	NN75629964	275620	799640
S14	S14_F10	2005_Visit2	NN75599964	275590	799640
S14	S14_F11	2005_Visit1	NN75619961	275610	799610
S14	S14_F11	2005_Visit1	NN75669955	275660	799550
S14	S14_F11	2005_Visit2	NN75629955	275620	799550
S14	S14_F11	2005_Visit2	NN75629952	275620	799520
S14	S14_F11	2005_Visit2	NN75949948	275940	799480
S14	S14_F11	2005_Visit3	NN75899950	275890	799500
S14	S14_F11	2005_Visit3	NN75949955	275940	799550
S14	S14_F11	2005_Visit3	NN75849950	275840	799500
S14	S14_F12	2005_Visit1	NN75819946	275810	799460
S14	S14_F12	2005_Visit1	NN73669983	273660	799830
S14	S14_F12	2005_Visit2	NN73369967	273360	799670
S14	S14_F12	2005_Visit3	NN73919967	273910	799670
S14	S14_F12	2005_Visit3	NN74079966	274070	799660
S14	S14_F2	2005_Visit1	NN74399960	274390	799600
S14	S14_F2	2005_Visit2	NN74139964	274130	799640
S14	S14_F2	2005_Visit2	NN74329967	274320	799670
S14	S14_F4	2005_Visit1	NN74369964	274360	799640
S14	S14_F4	2005_Visit1	NN74259958	274250	799580
S14	S14_F4	2005_Visit1	NN74359956	274350	799560
S14	S14_F4	2005_Visit1	NN74179973	274170	799730
S14	S14_F4	2005_Visit1	NH74910008	274910	800080
S14	S14_F4	2005_Visit1	NN74499978	274490	799780
S14	S14_F4	2005_Visit2	NN74869997	274860	799970
S14	S14_F4	2005_Visit3	NN74439988	274430	799880
S14	S14_F6	2005_Visit1	NH74910018	274910	800180
S14	S14_F6	2005_Visit2	NN74899996	274890	799960
S14	S14_F6	2005_Visit2	NN74879977	274870	799770
S14	S14_F6	2005_Visit3	NN74689972	274680	799720
S14	S14_F6	2005_Visit3	NH75320012	275320	800120
S14	S14_F6	2005_Visit3	NH75080016	275080	800160
S14	S14_F7	2005_Visit2	NH75150021	275150	800210
S14	S14_F7	2005_Visit3	NH75330025	275330	800250
S14	S14_F8	2005_Visit1	NH75420030	275420	800300
S14	S14_F8	2005_Visit1	NH75270028	275270	800280
S14	S14_F8	2005_Visit1	NH94312431	294310	824310
S14	S14_F9	2005_Visit1	NH94312419	294310	824190
S14	S14_F9	2005_Visit1	NH94182436	294180	824360
S14	S14_F9	2005_Visit1	NH94342442	294340	824420
S44a	S44a_F1	2005_Visit1	NH94592481	294590	824810
S44a	S44a_F1	2005_Visit3	NH94912489	294910	824890
S44a	S44a_F10	2005_Visit2	NH95182502	295180	825020
S44a	S44a_F10	2005_Visit3	NH94722476	294720	824760
S44a	S44a_F13	2005_Visit3	NH94762473	294760	824730
S44a	S44a_F14	2005_Visit1	NH94652480	294650	824800
S44a	S44a_F14	2005_Visit2	NH94952504	294950	825040
S44a	S44a_F14	2005_Visit2	NH93992416	293990	824160
S44a	S44a_F14	2005_Visit2	NH93962423	293960	824230
S44a	S44a_F14	2005_Visit2	NH94022428	294020	824280
S44a	S44a_F14	2005_Visit3	NH94042421	294040	824210
S44a	S44a_F2	2005_Visit1	NH93582404	293580	824040
S44a	S44a_F2	2005_Visit2	NJ01472802	301470	828020
S44a	S44a_F2	2005_Visit2	NJ01462802	301460	828020
S44a	S44a_F2	2005_Visit2	NJ01452796	301450	827960
S44a	S44a_F5	2005_Visit1	NJ01932829	301930	828290
S43	S43_F5	2005_Visit1	NH96282045	296280	820450
S43	S43_F5	2005_Visit1	NH92781956	292780	819560
S43	S43_F5	2005_Visit1	NH92801956	292800	819560
S43	S43_F6	2005_Visit1	NH96632018	296630	820180
S26	S26_F10	2005_Visit2	NH96632022	296630	820220
S25	S25_F23	2005_Visit1	NH96642034	296640	820340
S25	S25_F23	2005_Visit1	NH96482061	296480	820610
S26	S26_F13	2005_Visit1	NH96592054	296590	820540
S26	S26_F13	2005_Visit2	NH96522045	296520	820450
S26	S26_F14	2005_Visit3	NH96642058	296640	820580
S26	S26_F15	2005_Visit1	NH96642063	296640	820630
S26	S26_F15	2005_Visit2	NH96632062	296630	820620
S26	S26_F15	2005_Visit2	NH96772042	296770	820420
S26	S26_F15	2005_Visit3	NH96792045	296790	820450
S26	S26_F15	2005_Visit3	NH96672047	296670	820470
S26	S26_F15	2005_Visit3	NH96682044	296680	820440
S26	S26_F16	2005_Visit1	NH96772058	296770	820580
S26	S26_F16	2005_Visit2	NH96632047	296630	820470
S26	S26_F17	2005_Visit1	NH96672036	296670	820360
S26	S26_F17	2005_Visit2	NH96482042	296480	820420
S26	S26_F17	2005_Visit2	NH96122065	296120	820650
S26	S26_F17	2005_Visit3	NH96182070	296180	820700
S26	S26_F17	2005_Visit3	NH96022060	296020	820600
S26	S26_F18	2005_Visit1	NH95961982	295960	819820
S26	S26_F19	2005_Visit1	NH95822000	295820	820000
S26	S26_F19	2005_Visit3	NH95711991	295710	819910
S26	S26_F19	2005_Visit3	NH95641987	295640	819870
S26	S26_F2	2005_Visit1	NH95651989	295650	819890
S26	S26_F21	2005_Visit1	NH95641985	295640	819850
S26	S26_F21	2005_Visit1	NH95441979	295440	819790
S26	S26_F21	2005_Visit2	NH96832007	296830	820070
S26	S26_F21	2005_Visit2	NH96832015	296830	820150
S26	S26_F21	2005_Visit3	NH96082007	296080	820070
S26	S26_F25	2005_Visit3	NH96032035	296030	820350
S26	S26_F31	2005_Visit1	NH96052028	296050	820280
S26	S26_F31	2005_Visit3	NH96092022	296090	820220
S26	S26_F4	2005_Visit2	NH96072045	296070	820450
S26	S26_F7	2005_Visit1	NH96112042	296110	820420
S26	S26_F7	2005_Visit1	NH96132039	296130	820390
S26	S26_F7	2005_Visit2	NH96222042	296220	820420
S26	S26_F8	2005_Visit1	NH96182042	296180	820420
S26	S26_F8	2005_Visit1	NH96392353	296390	823530
S26	S26_F8	2005_Visit2	NH96172329	296170	823290
S26	S26_F9	2005_Visit1	NH96252343	296250	823430
S26	S26_F9	2005_Visit3	NH95422289	295420	822890
S39	S39_F12	2005_Visit3	NH95242311	295240	823110
S39	S39_F13	2005_Visit1	NH95032325	295030	823250
S39	S39_F13	2005_Visit1	NH95112360	295110	823600
S39	S39_F15	2005_Visit2	NH95112355	295110	823550
S39	S39_F15	2005_Visit2	NH95152356	295150	823560
S39	S39_F15	2005_Visit3	NH97302449	297300	824490
S39	S39_F18	2005_Visit1	NH97212445	297210	824450
S39	S39_F18	2005_Visit3	NH94912417	294910	824170
S39	S39_F18	2005_Visit3	NH95522376	295520	823760
S39	S39_F2	2005_Visit3	NH95512364	295510	823640
S39	S39_F2	2005_Visit3	NH95932365	295930	823650
S39	S39_F22	2005_Visit1	NH95952367	295950	823670
S39	S39_F27	2005_Visit1	NH96112340	296110	823400
S39	S39_F29b	2005_Visit1	NH96002344	296000	823440
S39	S39_F30b	2005_Visit3	NH96262364	296260	823640
S39	S39_F30b	2005_Visit3	NH96022412	296020	824120
S39	S39_F31c	2005_Visit2	NH96462390	296460	823900
S39	S39_F31d	2005_Visit3	NH97002472	297000	824720
S39	S39_F32	2005_Visit3	NH96492425	296490	824250
S39	S39_F36a	2005_Visit2	NH96512434	296510	824340
S39	S39_F39	2005_Visit1	NH96662387	296660	823870
S39	S39_F5	2005_Visit1	NH96412378	296410	823780
S39	S39_F6	2005_Visit1	NH96642353	296640	823530
S39	S39_F6	2005_Visit2	NN68069947	268060	799470
S39	S39_F7	2005_Visit1	NN68069948	268060	799480
S39	S39_F8	2005_Visit1	NN68059949	268050	799490
S39	S39_FOUTSIDE SITE BOUNDARY	2005_Visit2	NN67769972	267760	799720
S7	S7_F2	2005_Visit1	NN67759972	267750	799720
S7	S7_F2	2005_Visit1	NN68219933	268210	799330
S7	S7_F2	2005_Visit1	NN67839950	267830	799500
S7	S7_F2	2005_Visit2	NN67879984	267870	799840
S7	S7_F2	2005_Visit2	NH93941730	293940	817300
S7	S7_F2	2005_Visit3	NH93991698	293990	816980
S7	S7_F2	2005_Visit3	NN83229896	283220	798960
S7	S7_F2	2005_Visit3	NN82689825	282680	798250
S24	S24_F1	2005_Visit3	NN82369799	282360	797990
S24	S24_F2	2005_Visit1	NN82659825	282650	798250
S17B	S17B_F1	2005_Visit1	NN82239819	282230	798190
S17B	S17B_F10	2005_Visit2	NN82249827	282240	798270
S17B	S17B_F11	2005_Visit1	NN82499802	282490	798020
S17B	S17B_F11	2005_Visit2	NN82599821	282590	798210
S17B	S17B_F11	2005_Visit2	NN82459792	282450	797920
S17B	S17B_F11	2005_Visit2	NN82459786	282450	797860
S17B	S17B_F11	2005_Visit3	NN82439785	282430	797850
S17B	S17B_F11	2005_Visit3	NN83439898	283430	798980
S17B	S17B_F12	2005_Visit1	NN83409897	283400	798970
S17B	S17B_F12	2005_Visit3	NN83399898	283390	798980
S17B	S17B_F12	2005_Visit3	NN82899866	282890	798660
S17B	S17B_F4	2005_Visit2	NN82909870	282900	798700
S17B	S17B_F4	2005_Visit3	NH87430750	287430	807500
S17B	S17B_F4	2005_Visit3	NH87600761	287600	807610
S17B	S17B_F7	2005_Visit1	NH87680787	287680	807870
S17B	S17B_F7	2005_Visit3	NH87750754	287750	807540
S21	S21_F10	2005_Visit1	NH87760770	287760	807700
S21	S21_F10	2005_Visit3	NH87790780	287790	807800
S21	S21_F5	2005_Visit1	NH87800771	287800	807710
S21	S21_F8	2005_Visit1	NH87680779	287680	807790
S21	S21_F8	2005_Visit2	NH96282599	296280	825990
S21	S21_F8	2005_Visit3	NH96492623	296490	826230
S21	S21_F8	2005_Visit3	NH95822616	295820	826160
S21	S21_F9	2005_Visit3	NH96352601	296350	826010
S38	S38_F1	2005_Visit1	NH96312599	296310	825990
S38	S38_F1	2005_Visit1	NH95802632	295800	826320
S38	S38_F1	2005_Visit1	NH96062630	296060	826300
S38	S38_F1	2005_Visit1	NH96032593	296030	825930
S38	S38_F1	2005_Visit1	NH96262599	296260	825990
S38	S38_F1	2005_Visit1	NH96322604	296320	826040
S38	S38_F1	2005_Visit1	NH96272601	296270	826010
S38	S38_F1	2005_Visit1	NH95672624	295670	826240
S38	S38_F1	2005_Visit1	NH96252634	296250	826340
S38	S38_F1	2005_Visit1	NH95742623	295740	826230
S38	S38_F1	2005_Visit1	NH96292581	296290	825810
S38	S38_F1	2005_Visit2	NH96262634	296260	826340
S38	S38_F1	2005_Visit2	NH95622625	295620	826250
S38	S38_F1	2005_Visit2	NH95792625	295790	826250
S38	S38_F1	2005_Visit2	NH96292635	296290	826350
S38	S38_F1	2005_Visit2	NH96292634	296290	826340
S38	S38_F1	2005_Visit2	NH95712624	295710	826240
S38	S38_F1	2005_Visit2	NH96132638	296130	826380
S38	S38_F1	2005_Visit2	NH96162638	296160	826380
S38	S38_F1	2005_Visit2	NH96262590	296260	825900
S38	S38_F1	2005_Visit2	NH96042629	296040	826290
S38	S38_F1	2005_Visit3	NH95962611	295960	826110
S38	S38_F1	2005_Visit3	NH95972609	295970	826090
S38	S38_F1	2005_Visit3	NH96242591	296240	825910
S38	S38_F1	2005_Visit3	NH96272592	296270	825920
S38	S38_F1	2005_Visit3	NH96152697	296150	826970
S38	S38_F1	2005_Visit3	NH96572660	296570	826600
S38	S38_F1	2005_Visit3	NH96902665	296900	826650
S38	S38_F1	2005_Visit3	NH96032689	296030	826890
S38	S38_F2	2005_Visit1	NH96752683	296750	826830
S38	S38_F2	2005_Visit1	NH95552693	295550	826930
S38	S38_F2	2005_Visit2	NH95772699	295770	826990
S38	S38_F2	2005_Visit3	NH96762680	296760	826800
S38	S38_F2	2005_Visit3	NH95792698	295790	826980
S38	S38_F2	2005_Visit3	NH95502709	295500	827090
S38	S38_F2	2005_Visit3	NH96612656	296610	826560
S38	S38_F2	2005_Visit3	NH96052653	296050	826530
S38	S38_F2	2005_Visit3	NH86550743	286550	807430
S38	S38_F2	2005_Visit3	NN60839445	260830	794450
S38	S38_F2	2005_Visit3	NN60919446	260910	794460
S38	S38_F2	2005_Visit3	NN60979446	260970	794460
S20	S20_F1	2005_Visit1	NN60909444	260900	794440
S2	S2_F1	2005_Visit1	NN60989445	260980	794450
S2	S2_F1	2005_Visit1	NN61139453	261130	794530
S2	S2_F1	2005_Visit1	NJ02681903	302680	819030
S2	S2_F1	2005_Visit1	NJ02781880	302780	818800
S2	S2_F1	2005_Visit2	NJ02221913	302220	819130
S2	S2_F1	2005_Visit2	NJ03021822	303020	818220
S34	S34_F12	2005_Visit1	NH94091973	294090	819730
S34	S34_F15	2005_Visit1	NH94081979	294080	819790
S34	S34_F2	2005_Visit1	NH94021971	294020	819710
S34	S34_F22	2005_Visit3	NH94011972	294010	819720
S25	S25_F8	2005_Visit1	NJ03301808	303300	818080
S25	S25_F8	2005_Visit1	NJ03381803	303380	818030
S25	S25_F8	2005_Visit2	NJ03391803	303390	818030
S25	S25_F8	2005_Visit3	NJ03571795	303570	817950
S34	S34_F27	2005_Visit1	NJ03821834	303820	818340
S34	S34_F28	2005_Visit1	NJ03861884	303860	818840
S34	S34_F28	2005_Visit1	NJ04061877	304060	818770
S34	S34_F29	2005_Visit1	NJ03961898	303960	818980
S34	S34_F31	2005_Visit1	NJ04971791	304970	817910
S34	S34_F31	2005_Visit1	NJ04701801	304700	818010
S34	S34_F31	2005_Visit1	NJ04781815	304780	818150
S34	S34_F31	2005_Visit3	NJ04591819	304590	818190
S34	S34_F34	2005_Visit1	NJ04811807	304810	818070
S34	S34_F34	2005_Visit1	NJ04521806	304520	818060
S34	S34_F34	2005_Visit1	NJ04441780	304440	817800
S34	S34_F34	2005_Visit2	NJ04971776	304970	817760
S34	S34_F34	2005_Visit2	NJ05171768	305170	817680
S34	S34_F34	2005_Visit3	NJ03991742	303990	817420
S34	S34_F35	2005_Visit1	NJ04171753	304170	817530
S34	S34_F35	2005_Visit1	NJ04241804	304240	818040
S34	S34_F35	2005_Visit3	NJ03951787	303950	817870
S34	S34_F36	2005_Visit2	NJ02301906	302300	819060
S34	S34_F36	2005_Visit3	NH93941967	293940	819670
S34	S34_F37	2005_Visit3	NJ04281704	304280	817040
S34	S34_F39a	2005_Visit2	NJ03241724	303240	817240
S34	S34_F4	2005_Visit1	NJ03341773	303340	817730
S25	S25_F9	2005_Visit2	NJ02951813	302950	818130
S34	S34_F46	2005_Visit1	NJ02431828	302430	818280
S34	S34_F49	2005_Visit1	NJ03321780	303320	817800
S34	S34_F51	2005_Visit1	NN74079858	274070	798580
S34	S34_F53	2005_Visit3	NN73609851	273600	798510
S34	S34_F54	2005_Visit2	NN73109826	273100	798260
S34	S34_F57	2005_Visit2	NN73109825	273100	798250
S13	S13_F1	2005_Visit1	NN73269782	273260	797820
S13	S13_F1	2005_Visit2	NN73289782	273280	797820
S13	S13_F4	2005_Visit1	NN73279779	273270	797790
S13	S13_F4	2005_Visit2	NN73039793	273030	797930
S13	S13_F4	2005_Visit3	NN73379929	273370	799290
S13	S13_F4	2005_Visit3	NN73619940	273610	799400
S13	S13_F4	2005_Visit3	NN73659949	273650	799490
S13	S13_F4	2005_Visit3	NN73639941	273630	799410
S11	S11_F11	2005_Visit1	NN73619947	273610	799470
S11	S11_F13	2005_Visit1	NN73609943	273600	799430
S11	S11_F13	2005_Visit1	NN73619929	273610	799290
S11	S11_F13	2005_Visit1	NN73169897	273160	798970
S11	S11_F13	2005_Visit2	NN73109896	273100	798960
S11	S11_F13	2005_Visit2	NN73149897	273140	798970
S11	S11_F13	2005_Visit2	NN73359948	273350	799480
S11	S11_F8	2005_Visit1	NH90951389	290950	813890
S11	S11_F8	2005_Visit1	NH91421419	291420	814190
S11	S11_F8	2005_Visit2	NH92441440	292440	814400
S11	S11_F9	2005_Visit1	NN72839660	272830	796600
S23	S23_F1	2005_Visit2	NN72549653	272540	796530
S23	S23_F2	2005_Visit3	NN73129688	273120	796880
S23	S23_F4	2005_Visit1	NN71209499	271200	794990
S12	S12_F1	2005_Visit1	NN72409642	272400	796420
S12	S12_F1	2005_Visit1	NN71799559	271790	795590
S12	S12_F1	2005_Visit1	NN73169656	273160	796560
S12	S12_F1	2005_Visit1	NN73269709	273260	797090
S12	S12_F1	2005_Visit1	NN73349664	273340	796640
S12	S12_F1	2005_Visit1	NN71949565	271940	795650
S12	S12_F1	2005_Visit1	NN70189394	270180	793940
S12	S12_F1	2005_Visit1	NN71969587	271960	795870
S12	S12_F1	2005_Visit1	NN72649662	272640	796620
S12	S12_F1	2005_Visit1	NN69359338	269350	793380
S12	S12_F1	2005_Visit1	NN73149656	273140	796560
S12	S12_F1	2005_Visit1	NN73109688	273100	796880
S12	S12_F1	2005_Visit1	NN73299710	273290	797100
S12	S12_F1	2005_Visit1	NN72999713	272990	797130
S12	S12_F1	2005_Visit1	NN71719550	271710	795500
S12	S12_F1	2005_Visit1	NN73069677	273060	796770
S12	S12_F1	2005_Visit1	NN72839604	272830	796040
S12	S12_F1	2005_Visit1	NN73109684	273100	796840
S12	S12_F1	2005_Visit1	NN71939582	271930	795820
S12	S12_F1	2005_Visit1	NN73439664	273430	796640
S12	S12_F1	2005_Visit1	NN72929676	272920	796760
S12	S12_F1	2005_Visit2	NN73289687	273280	796870
S12	S12_F1	2005_Visit2	NN73549652	273540	796520
S12	S12_F1	2005_Visit2	NN73309645	273300	796450
S12	S12_F1	2005_Visit2	NN71799564	271790	795640
S12	S12_F1	2005_Visit2	NN72519608	272510	796080
S12	S12_F1	2005_Visit2	NN73359641	273350	796410
S12	S12_F1	2005_Visit2	NN73129686	273120	796860
S12	S12_F1	2005_Visit2	NN72419643	272410	796430
S12	S12_F1	2005_Visit2	NN69699356	269690	793560
S12	S12_F1	2005_Visit2	NN73339645	273330	796450
S12	S12_F1	2005_Visit2	NN73149656	273140	796560
S12	S12_F1	2005_Visit2	NN73299648	273290	796480
S12	S12_F1	2005_Visit2	NN72559653	272550	796530
S12	S12_F1	2005_Visit2	NN73199666	273190	796660
S12	S12_F1	2005_Visit2	NN72559658	272550	796580
S12	S12_F1	2005_Visit2	NN73429659	273420	796590
S12	S12_F1	2005_Visit3	NN73409645	273400	796450
S12	S12_F1	2005_Visit3	NN72609658	272600	796580
S12	S12_F1	2005_Visit3	NN73169666	273160	796660
S12	S12_F1	2005_Visit3	NN73339692	273330	796920
S12	S12_F1	2005_Visit3	NN73589657	273580	796570
S12	S12_F1	2005_Visit3	NH91601196	291600	811960
S12	S12_F1	2005_Visit3	NH93011122	293010	811220
S12	S12_F1	2005_Visit3	NH92901140	292900	811400
S12	S12_F1	2005_Visit3	NH91471269	291470	812690
S22D	S22D_F1	2005_Visit1	NH91811239	291810	812390
S22D	S22D_F17	2005_Visit1	NH91130956	291130	809560
S22D	S22D_F18	2005_Visit1	NN65519421	265510	794210
S22D	S22D_F7	2005_Visit1	NH88811019	288810	810190
S22D	S22D_F9	2005_Visit1	NN65329397	265320	793970
S22D	S22D_F18	2005_Visit1	NN65299405	265290	794050
S3	S3_F20	2005_Visit1	NN70359804	270350	798040
S22C	S22C_F13	2005_Visit1	NN70339755	270330	797550
S3	S3_F21	2005_Visit1	NN56109354	256100	793540
S3	S3_F21	2005_Visit3	NN56089354	256080	793540
S6	S6_F10	2005_Visit2	NN56609370	256600	793700
S6	S6_F11	2005_Visit2	NN58019399	258010	793990
S1	S1_F1	2005_Visit1	NN57889385	257880	793850
S1	S1_F1	2005_Visit1	NN56359361	256350	793610
S1	S1_F1	2005_Visit1	NN55579364	255570	793640
S1	S1_F1	2005_Visit2	NN55589359	255580	793590
S1	S1_F1	2005_Visit2	NN55789368	255780	793680
S1	S1_F1	2005_Visit2	NN55589363	255580	793630
S1	S1_F1	2005_Visit3	NN55419381	255410	793810
S1	S1_F1	2005_Visit3	NN58059382	258050	793820
S1	S1_F1	2005_Visit3	NN56359368	256350	793680
S1	S1_F1	2005_Visit3	NN55599361	255590	793610
S1	S1_F1	2005_Visit3	NN55439381	255430	793810
S1	S1_F1	2005_Visit3	NN57929368	257920	793680
S1	S1_F1	2005_Visit3	NN55689339	255680	793390
S1	S1_F1	2005_Visit3	NN55659329	255650	793290
S1	S1_F1	2005_Visit3	NN55769346	255760	793460
S1	S1_F1	2005_Visit3	NN55659333	255650	793330
S1	S1_F2	2005_Visit1	NN55639331	255630	793310
S1	S1_F2	2005_Visit2	NN55819351	255810	793510
S1	S1_F2	2005_Visit2	NN55959340	255950	793400
S1	S1_F2	2005_Visit2	NN55629338	255620	793380
S1	S1_F2	2005_Visit2	NN56259338	256250	793380
S1	S1_F2	2005_Visit2	NN56019309	256010	793090
S1	S1_F2	2005_Visit3	NN55969309	255960	793090
S1	S1_F2	2005_Visit3	NH72080000	272080	800000
S1	S1_F2	2005_Visit3	NH72040002	272040	800020
S1	S1_F4	2005_Visit1	NN72089997	272080	799970
S1	S1_F4	2005_Visit3	NN72049997	272040	799970
S8	S8_F1	2005_Visit2	NH72270016	272270	800160
S8	S8_F1	2005_Visit2	NH72270013	272270	800130
S8	S8_F1	2005_Visit2	NH72210020	272210	800200
S8	S8_F1	2005_Visit2	NH72320030	272320	800300
S8	S8_F2	2005_Visit2	NH72290026	272290	800260
S8	S8_F2	2005_Visit2	NH72270031	272270	800310
S8	S8_F2	2005_Visit3	NH72090016	272090	800160
S8	S8_F3	2005_Visit2	NH71930006	271930	800060
S8	S8_F3	2005_Visit3	NH71900005	271900	800050
S8	S8_F3	2005_Visit3	NH72170032	272170	800320
S8	S8_F4	2005_Visit2	NH71980062	271980	800620
S8	S8_F5	2005_Visit1	NH71980066	271980	800660
S8	S8_F5	2005_Visit1	NH72210037	272210	800370
